term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
'ceptin,1,5.295376077609032e-06,'ceptin,0,1.0,0.0006949707268923837,1.1779164862582774e-05,0.0006949225038382737,0.004088264716063426,6.929262230615976e-05,0.004087981037049348,5.0675744394066416e-06,8.58910921933329e-08,5.0672228074501554e-06,0.007291781140288742,0.00012358951085235156,0.007290334892347938
'change,2,1.0590752155218063e-05,'chang,0,2.0,0.0013423205114566049,2.275119510943398e-05,0.0008944466232297642,0.006554071915279426,0.00011108596466575298,0.0043672635879379775,1.884779146014846e-05,3.194540925448892e-07,1.2559104388991959e-05,0.014041200517524671,0.0002379864494495707,0.009057807814863476
'consequence,2,1.0590752155218063e-05,'consequ,0,1.0,0.001026210488017118,1.7393398101985054e-05,0.001026162083121984,0.006036829994516123,0.00010231915244942581,0.006036545245796208,1.0456805876978181e-05,1.7723399791488442e-07,1.045631264425661e-05,0.010189728129930938,0.00017270725643950743,0.010188276574501587
'cross,1,5.295376077609032e-06,'cross,0,1.0,0.0006105454968883156,1.0348228760818909e-05,0.0006104971894089756,0.00359162122358922,6.087493599303763e-05,0.00359133704793165,3.980861328956951e-06,6.74722259145246e-08,3.980546355908446e-06,0.006520171468376499,0.00011051138081994066,0.006518722766096957
'd,75,0.00039715320582067737,'d,0,20.0,0.04687038325098981,0.0007944132754405053,0.014613669397312547,0.07315130806176993,0.0012398526790130498,0.022807772368131737,0.017752838128346205,0.0003008955614973933,0.005535139447919441,0.37876451816662504,0.006419737596044492,0.08909278663244108
'did,1,5.295376077609032e-06,'did,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'do,1,5.295376077609032e-06,'do,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'eat,1,5.295376077609032e-06,'eat,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'eating,1,5.295376077609032e-06,'eat,0,1.0,0.0006949707268923837,1.1779164862582774e-05,0.0006949225038382737,0.004088264716063426,6.929262230615976e-05,0.004087981037049348,5.0675744394066416e-06,8.58910921933329e-08,5.0672228074501554e-06,0.007291781140288742,0.00012358951085235156,0.007290334892347938
'em,48,0.0002541780517252335,'em,0,21.0,0.03307362374394857,0.0005605698939652301,0.004436515537011035,0.04929046902957322,0.0008354316784673427,0.006611852797541544,0.009812115435416461,0.0001663070412782451,0.0013162029935753815,0.2966749428904587,0.005028388862550148,0.03467739044339185
