term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
absurdus,1,5.362390339117565e-06,absurdu,0,1.0,0.0005963538001567204,8.058835137252979e-06,0.0005913618489150992,0.0037030311114887625,5.004096096606436e-05,0.0036720338230504215,3.845117808631348e-06,5.196105146799119e-08,3.812931142571817e-06,0.006447712427791792,8.71312490242134e-05,0.006341570032150063
abuse,3,1.6087171017352694e-05,abus,0,2.0,0.0032877643947223836,4.442924857732951e-05,0.002777726235550067,0.01712745529148155,0.00023145209853353446,0.014470435286582132,9.6085391019442e-05,1.2984512299924596e-06,8.117945188415106e-05,0.029225144956761824,0.00039493439130759223,0.02358811749313844
abused,1,5.362390339117565e-06,abus,0,1.0,0.0002738087554635133,3.7001183170745044e-06,0.0002688164816768471,0.0017002026981515863,2.29757121371836e-05,0.0016692034068848313,9.020926999564999e-07,1.2190441891304053e-08,8.856451114507487e-07,0.0032946086710390434,4.452173879782491e-05,0.0031884566934579912
abyss,14,7.507346474764592e-05,abyss,0,7.0,0.006459066926646528,8.728468819792606e-05,0.0024984176900120507,0.021974381538067304,0.0002969511018657744,0.008499862934581114,0.00040578217907433385,5.483542960463971e-06,0.00015695972591776709,0.06282365296453293,0.0008489682833044991,0.02159824528265711
abysses,2,1.072478067823513e-05,abyss,0,2.0,0.0015329452206892696,2.07154759552604e-05,0.0008090533169809798,0.007985806639244532,0.00010791630593573692,0.004214725525119831,2.440907522253145e-05,3.2985236787204664e-07,1.2882549882863886e-05,0.015922992480811676,0.00021517557406502264,0.00831017302217375
academies,2,1.072478067823513e-05,academi,0,2.0,0.0015106427343103911,2.0414091004194474e-05,0.0009174205623760405,0.007869622876516187,0.00010634625508805658,0.0047792596363670685,2.3680093573655443e-05,3.2000126450885736e-07,1.438103415853486e-05,0.015675508865082788,0.00021183120087949714,0.009256891946655778
academy,1,5.362390339117565e-06,academi,0,1.0,0.00019867786947433256,2.684836073977467e-06,0.00019368552055678054,0.0012336809652833845,1.6671364395721412e-05,0.0012026812074948962,4.95715343468017e-07,6.69885599281104e-09,4.832590796429397e-07,0.002495070763440307,3.371717247892307e-05,0.002388916488843337
acanthus,3,1.6087171017352694e-05,acanthu,0,3.0,0.0011579548563130137,1.5648038598824508e-05,0.0005913618489150992,0.005354951654995153,7.236421155398855e-05,0.0027347474681628597,1.5092692627287158e-05,2.039553057741508e-07,7.707763880880673e-06,0.013033921439168226,0.00017613407350227332,0.006341570032150063
accelerated,1,5.362390339117565e-06,acceler,0,1.0,0.0007238927127607978,9.782333956226998e-06,0.0007189008890580893,0.004494978041606807,6.0742946508200093e-05,0.004463981545115397,5.510882218606379e-06,7.447138133251864e-08,5.4728802440088435e-06,0.007612843894489354,0.00010287626884445074,0.007506705206032399
accent,15,8.043585508676348e-05,accent,0,11.0,0.007641135429466271,0.00010325858688467934,0.0022572686913624254,0.02101328860274065,0.00028396335949649527,0.006207537990050058,0.0005923498601977786,8.004727840510521e-06,0.00017498613996568712,0.07752118329345643,0.0010475835580196816,0.019844114348388082
accented,1,5.362390339117565e-06,accent,0,1.0,0.0009386873976043627,1.2684964832491388e-05,0.000933695788696339,0.005828735620327892,7.876669757199855e-05,0.00579774045759406,8.920868586928439e-06,1.2055227820173565e-07,8.873430550347287e-06,0.009503556359332735,0.00012842643728828022,0.009397423842787833
accents,4,2.144956135647026e-05,accent,0,4.0,0.00369191489424611,4.989074181413662e-05,0.0022572686913624254,0.015540943577199946,0.0002100127510432425,0.009501867289984417,0.00013149799419699993,1.7769999215810802e-06,8.039901075196853e-05,0.03561782921972036,0.0004813220164827075,0.019844114348388082
