term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
brim,1,5.763157288088707e-06,brim,0,1.0,0.00023435219372753803,3.905869895458967e-06,0.00023430145822741577,0.0013842927691894193,2.3071546153156988e-05,0.0013839930801408844,6.62524532157487e-07,1.1042075535958117e-08,6.623811005430966e-07,0.0028270464279406306,4.711744046567718e-05,0.00282552245765782
bring,28,0.00016136840406648378,bring,0,16.0,0.021004513763526144,0.0003500752293921024,0.0025172910444519994,0.04005330976099767,0.0006675551626832945,0.004800198619075062,0.004154427963807903,6.924046606346505e-05,0.0004978884265473693,0.19778739039520038,0.003296456506586673,0.021734070002714875
bringing,7,4.0342101016620945e-05,bring,0,7.0,0.006416632756878506,0.00010694387928130844,0.0011350618481302342,0.01988858213402028,0.000331476368900338,0.003518164689966291,0.00041389229811604006,6.898204968600668e-06,7.321493603056105e-05,0.06450303668576882,0.0010750506114294803,0.01110432524093608
brings,4,2.3052629152354826e-05,bring,0,4.0,0.0033437668871039365,5.572944811839894e-05,0.0011123356158978682,0.013063731405133536,0.0002177288567522256,0.004345773556911791,0.00011393439402943003,1.8989065671571671e-06,3.790135156952917e-05,0.03407366538284896,0.0005678944230474826,0.010914450785555918
brink,3,1.728947186426612e-05,brink,0,2.0,0.0011849805917295182,1.9749676528825304e-05,0.0007163278904029623,0.0058145701215361915,9.69095020256032e-05,0.0035149425887903854,1.5010724484513097e-05,2.5017874140855164e-07,9.074073177618534e-06,0.012667485517720126,0.00021112475862866876,0.00748354356283108
brisk,1,5.763157288088707e-06,brisk,0,1.0,0.0008795506005091257,1.4659176675152094e-05,0.0008795005102074101,0.00519540917050918,8.659015284181967e-05,0.005195113292577045,7.853805728024318e-06,1.3089676213373864e-07,7.853358454725542e-06,0.008929339282445107,0.00014882232137408512,0.008927834274285224
brittle,1,5.763157288088707e-06,brittl,0,1.0,0.0009132845204728798,1.5221408674547998e-05,0.0009132344639050839,0.005394671745096087,8.991119575160144e-05,0.005394376066426528,8.422477142961707e-06,1.4037461904936178e-07,8.422015512124149e-06,0.00922218317967409,0.00015370305299456817,0.009220679136728766
broach,1,5.763157288088707e-06,broach,0,1.0,0.0005311155550073882,8.851925916789804e-06,0.000531065116270627,0.0031372414770545376,5.228735795090896e-05,0.003136943540954711,3.069252437158524e-06,5.11542072859754e-08,3.0689609578104398e-06,0.0057788788300802635,9.63146471680044e-05,0.00577736372659548
broad,1,5.763157288088707e-06,broad,0,1.0,0.0008210621958310222,1.3684369930517037e-05,0.0008210120470409021,0.004849924562963945,8.083207604939908e-05,0.004849628339547204,6.910990402544425e-06,1.1518317337574041e-07,6.910568293465504e-06,0.008417133851290767,0.00014028556418817947,0.008415627165158555
broadcast,1,5.763157288088707e-06,broadcast,0,1.0,0.0010604849518570773,1.7674749197617956e-05,0.0010604350424897127,0.0062641685889089195,0.00010440280981514866,0.006263873779736204,1.111366413050516e-05,1.8522773550841934e-07,1.111314109060263e-05,0.010479794278120942,0.00017466323796868236,0.010478294426725354
broadside,1,5.763157288088707e-06,broadsid,0,1.0,0.001073000667380925,1.788334445634875e-05,0.001072950770529276,0.006338097551234047,0.00010563495918723411,0.0063378028159902944,1.1358034949014505e-05,1.8930058248357508e-07,1.1357506775824962e-05,0.010585300917601667,0.0001764216819600278,0.01058380142117083
brocade,3,1.728947186426612e-05,brocad,0,1.0,0.0019206530960838276,3.201088493473046e-05,0.0019206027664831896,0.011345087710683944,0.00018908479517806574,0.011344790419239257,3.329157062871154e-05,5.548595104785257e-07,3.329069824240828e-05,0.01733346365181322,0.0002888910608635536,0.01733195173823358
brocades,1,5.763157288088707e-06,brocad,0,1.0,0.0006402516785621735,1.0670861309369558e-05,0.0006402013489615356,0.0037818966189214678,6.30316103153578e-05,0.0037815993274767823,4.349567402182686e-06,7.249279003637811e-08,4.349225486655361e-06,0.006793527526473035,0.00011322545877455059,0.006792015612893409
broke,17,9.7973673897508e-05,broke,0,9.0,0.009124594795427191,0.00015207657992378652,0.0016722274584189938,0.024973702015792253,0.0004162283669298709,0.004576829019312786,0.0008187843058172915,1.364640509695486e-05,0.00015005527690899585,0.0897337716550029,0.001495562860916715,0.015424648127712838
broken,27,0.00015560524677839507,broken,0,20.0,0.01981939481756442,0.000330323246959407,0.0033444540807246767,0.031412997572826826,0.0005235499595471137,0.005300834303332459,0.003815410493594547,6.359017489324246e-05,0.0006438372771924099,0.19250893020271434,0.003208482170045239,0.027504835668637168
bronze,3,1.728947186426612e-05,bronz,0,2.0,0.002778376745919954,4.6306279098665904e-05,0.0021208690245454434,0.013633190725612025,0.0002272198454268671,0.010406872271059448,7.164617051865619e-05,1.194102841977603e-06,5.4690978825481646e-05,0.02578706096063774,0.00042978434934396234,0.01883571088050378
broom,2,1.1526314576177413e-05,broom,0,2.0,0.0016614052294617082,2.7690087157695138e-05,0.0008795005102074101,0.008152333695940468,0.00013587222826567447,0.004315612782369635,2.824172442034008e-05,4.70695407005668e-07,1.4950362859321104e-05,0.016998697198931018,0.0002833116199821836,0.008927834274285224
brother,67,0.00038613153830194334,brother,0,15.0,0.03331274289962362,0.0005552123816603936,0.006460829486193359,0.06662548579924724,0.0011104247633207873,0.012921658972386719,0.009327114503497462,0.00015545190839162437,0.0018089443005901205,0.27998638633874984,0.0046664397723124975,0.046996492891136145
brotherhood,1,5.763157288088707e-06,brotherhood,0,1.0,0.0007819055987539287,1.3031759979232145e-05,0.0007818554108072114,0.0046186308279332275,7.697718046555379e-05,0.004618334373222752,6.310673594928058e-06,1.0517789324880096e-07,6.31026853356178e-06,0.008070889382279603,0.00013451482303799338,0.008069381569449686
brothers,4,2.3052629152354826e-05,brother,0,4.0,0.0023523065416152507,3.920510902692084e-05,0.0008264401803666864,0.009190204305425016,0.0001531700717570836,0.0032288113685076153,5.868224255703405e-05,9.780373759505674e-07,2.0616940124587395e-05,0.024946681701075793,0.00041577802835126323,0.008463410236958546
brought,71,0.00040918416745429814,brought,0,34.0,0.05580847865256292,0.0009301413108760488,0.004566168666591218,0.045731016336416005,0.0007621836056069335,0.003741645336485522,0.02788921067527722,0.00046482017792128704,0.0022818547108981965,0.49973071025465854,0.008328845170910976,0.03550104875807961
broussel,3,1.728947186426612e-05,broussel,0,1.0,0.0011811486159854696,1.9685810266424494e-05,0.0011810980398833384,0.0069769156517805846,0.0001162819275296764,0.006976616904278547,1.3569592666704352e-05,2.2615987777840587e-07,1.3569011624576972e-05,0.011488471884956507,0.00019147453141594179,0.01148695271918737
brow,26,0.00014984208949030638,brow,0,18.0,0.01734249214653707,0.00028904153577561785,0.0022701225611997554,0.03012331217563254,0.000502055202927209,0.003943124783344443,0.002973129534067243,4.955215890112071e-05,0.00038918099980244584,0.17143611823176827,0.002857268637196138,0.01993851845390432
browed,1,5.763157288088707e-06,brow,0,1.0,0.0007675047046319076,1.279174507719846e-05,0.000767454502284296,0.0045335663218755064,7.555943869792511e-05,0.0045332697821005245,6.0961704036450694e-06,1.0160284006075116e-07,6.095771654212193e-06,0.00794284434591026,0.00013238073909850433,0.00794133611800259
brown,1,5.763157288088707e-06,brown,0,1.0,0.00018901508233459835,3.150251372243306e-06,0.00018896430149736471,0.0011164914122704088,1.8608190204506813e-05,0.0011161914554205163,4.4209454621268567e-07,7.3682424368780945e-09,4.419757729861483e-07,0.002338937934223053,3.8982298903717546e-05,0.002337412572191033
brows,2,1.1526314576177413e-05,brow,0,2.0,0.0008944137816188749,1.4906896360314582e-05,0.0006600622479529248,0.0043887905736083085,7.314650956013848e-05,0.003238853236996425,8.765842464787883e-06,1.4609737441313137e-07,6.469043524839839e-06,0.00980065674851504,0.00016334427914191732,0.006973630450261635
bruise,1,5.763157288088707e-06,bruis,0,1.0,0.0008361642809541877,1.393607134923646e-05,0.0008361141472661524,0.004939130927552047,8.231884879253412e-05,0.0049388347933416715,7.1491608845330455e-06,1.1915268140888409e-07,7.148732244121515e-06,0.008549947716464036,0.00014249912860773392,0.008548441464154259
bruited,1,5.763157288088707e-06,bruit,0,1.0,0.0009132845204728798,1.5221408674547998e-05,0.0009132344639050839,0.005394671745096087,8.991119575160144e-05,0.005394376066426528,8.422477142961707e-06,1.4037461904936178e-07,8.422015512124149e-06,0.00922218317967409,0.00015370305299456817,0.009220679136728766
brush,1,5.763157288088707e-06,brush,0,1.0,0.0010604849518570773,1.7674749197617956e-05,0.0010604350424897127,0.0062641685889089195,0.00010440280981514866,0.006263873779736204,1.111366413050516e-05,1.8522773550841934e-07,1.111314109060263e-05,0.010479794278120942,0.00017466323796868236,0.010478294426725354
brushed,2,1.1526314576177413e-05,brush,0,2.0,0.0012243561770106444,2.040593628351074e-05,0.0007451515966263091,0.006007781810648727,0.00010012969684414546,0.0036563773617883087,1.5950297732198306e-05,2.658382955366384e-07,9.707460986419509e-06,0.013027498069346239,0.0002171249678224373,0.007742258036253701
brushes,1,5.763157288088707e-06,brush,0,1.0,0.0006402516785621735,1.0670861309369558e-05,0.0006402013489615356,0.0037818966189214678,6.30316103153578e-05,0.0037815993274767823,4.349567402182686e-06,7.249279003637811e-08,4.349225486655361e-06,0.006793527526473035,0.00011322545877455059,0.006792015612893409
brutal,1,5.763157288088707e-06,brutal,0,1.0,0.0008361642809541877,1.393607134923646e-05,0.0008361141472661524,0.004939130927552047,8.231884879253412e-05,0.0049388347933416715,7.1491608845330455e-06,1.1915268140888409e-07,7.148732244121515e-06,0.008549947716464036,0.00014249912860773392,0.008548441464154259
bucket,1,5.763157288088707e-06,bucket,0,1.0,0.00023435219372753803,3.905869895458967e-06,0.00023430145822741577,0.0013842927691894193,2.3071546153156988e-05,0.0013839930801408844,6.62524532157487e-07,1.1042075535958117e-08,6.623811005430966e-07,0.0028270464279406306,4.711744046567718e-05,0.00282552245765782
buckingham,2,1.1526314576177413e-05,buckingham,0,1.0,0.0018265180711444133,3.0441967852406887e-05,0.0018264680145766174,0.010789042417151945,0.00017981737361919909,0.010788746738482385,3.0350130034295434e-05,5.058355005715906e-07,3.034929827502315e-05,0.01661638639867353,0.00027693977331122547,0.016614882355728187
buckle,1,5.763157288088707e-06,buckl,0,1.0,0.00023435219372753803,3.905869895458967e-06,0.00023430145822741577,0.0013842927691894193,2.3071546153156988e-05,0.0013839930801408844,6.62524532157487e-07,1.1042075535958117e-08,6.623811005430966e-07,0.0028270464279406306,4.711744046567718e-05,0.00282552245765782
buckler,3,1.728947186426612e-05,buckler,0,3.0,0.0028805526845197614,4.800921140866269e-05,0.0014770842236511133,0.012449541576029169,0.00020749235960048615,0.006383851804712635,8.228159746364328e-05,1.3713599577273879e-06,4.219219810264337e-05,0.028564517464245258,0.0004760752910707543,0.013889070507415594
buckwheat,1,5.763157288088707e-06,buckwheat,0,1.0,0.0009116195704132445,1.5193659506887409e-05,0.000911569512180499,0.005384837067246673,8.97472844541112e-05,0.005384541378742435,8.39398560250398e-06,1.39899760041733e-07,8.39352467768557e-06,0.009207772490775862,0.00015346287484626438,0.009206268400234745
bud,1,5.763157288088707e-06,bud,0,1.0,0.00023435219372753803,3.905869895458967e-06,0.00023430145822741577,0.0013842927691894193,2.3071546153156988e-05,0.0013839930801408844,6.62524532157487e-07,1.1042075535958117e-08,6.623811005430966e-07,0.0028270464279406306,4.711744046567718e-05,0.00282552245765782
buds,1,5.763157288088707e-06,bud,0,1.0,0.0004792053255351861,7.986755425586436e-06,0.0004791548348881957,0.0028306134307693096,4.7176890512821825e-05,0.0028303151880414356,2.5327259978874102e-06,4.221209996479017e-08,2.5324591415578396e-06,0.005285262627369198,8.80877104561533e-05,0.005283745995614804
build,3,1.728947186426612e-05,build,0,3.0,0.0016124295389856338,2.687382564976056e-05,0.0007633536321125672,0.006968804525568289,0.00011614674209280482,0.003299159508961616,2.7761727332556058e-05,4.6269545554260095e-07,1.3142909429925923e-05,0.017217327431262967,0.0002869554571877161,0.007904802296081048
building,8,4.610525830470965e-05,build,0,3.0,0.005339743820830067,8.899573034716779e-05,0.004241736988656905,0.023077988838746656,0.00038463314731244425,0.018332482262399197,0.00024200919470131367,4.033486578355228e-06,0.00019224505654281683,0.045322248186747884,0.0007553708031124648,0.03342967688438258
built,7,4.0342101016620945e-05,built,0,5.0,0.005827528003702878,9.712546672838129e-05,0.0021208690245454434,0.02089146936517723,0.0003481911560862872,0.0076032359219364715,0.00032347927925098366,5.391321320849728e-06,0.00011772696467692102,0.05550883308418959,0.0009251472180698266,0.01883571088050378
bull,2,1.1526314576177413e-05,bull,0,2.0,0.0017083656572048423,2.8472760953414038e-05,0.0008873043486772808,0.008382763377199008,0.0001397127229533168,0.004353905363967092,2.9747515047256453e-05,4.957919174542742e-07,1.54504975866584e-05,0.017412850066260477,0.0002902141677710079,0.008995742896054676
bullet,2,1.1526314576177413e-05,bullet,0,1.0,0.0015071984562445965,2.5119974270743276e-05,0.001507148240016993,0.008902856386906882,0.00014838093978178138,0.008902559765144306,2.1295900911210605e-05,3.549316818535101e-07,2.1295191383010963e-05,0.014129460405813074,0.00023549100676355123,0.01412795177747276
bulletin,1,5.763157288088707e-06,bulletin,0,1.0,0.0008913085106801522,1.4855141844669204e-05,0.0008912584321363468,0.005264861859522425,8.774769765870708e-05,0.00526456605104298,8.049957950958233e-06,1.3416596584930389e-07,8.049505660682702e-06,0.009031617957754446,0.0001505269659625741,0.009030113286227083
bullets,1,5.763157288088707e-06,bullet,0,1.0,0.0007819055987539287,1.3031759979232145e-05,0.0007818554108072114,0.0046186308279332275,7.697718046555379e-05,0.004618334373222752,6.310673594928058e-06,1.0517789324880096e-07,6.31026853356178e-06,0.008070889382279603,0.00013451482303799338,0.008069381569449686
bunch,2,1.1526314576177413e-05,bunch,0,1.0,0.0015962072441693157,2.6603454069488595e-05,0.0015961570724461064,0.00942862155922592,0.00015714369265376534,0.00942832520034593,2.367445526119655e-05,3.9457425435327583e-07,2.3673711129617884e-05,0.014831692656248415,0.00024719487760414024,0.014830185310571498
burden,1,5.763157288088707e-06,burden,0,1.0,0.0005311155550073882,8.851925916789804e-06,0.000531065116270627,0.0031372414770545376,5.228735795090896e-05,0.003136943540954711,3.069252437158524e-06,5.11542072859754e-08,3.0689609578104398e-06,0.0057788788300802635,9.63146471680044e-05,0.00577736372659548
burdens,1,5.763157288088707e-06,burden,0,1.0,0.0004792053255351861,7.986755425586436e-06,0.0004791548348881957,0.0028306134307693096,4.7176890512821825e-05,0.0028303151880414356,2.5327259978874102e-06,4.221209996479017e-08,2.5324591415578396e-06,0.005285262627369198,8.80877104561533e-05,0.005283745995614804
burgundy,1,5.763157288088707e-06,burgundi,0,1.0,0.0010060769224017373,1.676794870669562e-05,0.0010060269586263436,0.005942786311393583,9.904643852322638e-05,0.005942491180838589,1.0079510261935606e-05,1.6799183769892678e-07,1.0079009693464557e-05,0.010018627837992244,0.00016697713063320405,0.010017126440991682
buried,18,0.00010373683118559672,buri,0,14.0,0.011155151074061105,0.00018591918456768508,0.0017590001409151898,0.023420637623841074,0.00039034396039735125,0.003693083545632527,0.0012546136892904616,2.0910228154841026e-05,0.00019783377576908288,0.11246944850507629,0.0018744908084179382,0.01609666074867935
burn,14,8.068420203324189e-05,burn,0,7.0,0.008815823026205349,0.00014693038377008914,0.00347219846178,0.027324957961435057,0.00045541596602391763,0.010762202997935722,0.0007228440766419266,1.2047401277365443e-05,0.00028469923721951293,0.08199394140436422,0.0013665656900727372,0.028367635301820838
burned,1,5.763157288088707e-06,burn,0,1.0,0.00018901508233459835,3.150251372243306e-06,0.00018896430149736471,0.0011164914122704088,1.8608190204506813e-05,0.0011161914554205163,4.4209454621268567e-07,7.3682424368780945e-09,4.419757729861483e-07,0.002338937934223053,3.8982298903717546e-05,0.002337412572191033
burning,18,0.00010373683118559672,burn,0,15.0,0.013434051171365487,0.00022390085285609143,0.002523107998855068,0.026868102342730973,0.00044780170571218287,0.005046215997710136,0.0017903811243959716,2.9839685406599525e-05,0.00033625932180392676,0.13327187023168013,0.002221197837194669,0.021775891296603293
burnings,1,5.763157288088707e-06,burn,0,1.0,0.0007794680353914639,1.2991133923191066e-05,0.000779417845007183,0.004604232407831284,7.673720679718806e-05,0.004603935938722387,6.27412760747597e-06,1.0456879345793284e-07,6.273723612877929e-06,0.008049242974184292,0.0001341540495697382,0.008047735091123455
burnished,1,5.763157288088707e-06,burnish,0,1.0,0.0011148655668474518,1.8581092780790863e-05,0.0011148157118607027,0.006585388932178973,0.00010975648220298289,0.0065850944442266005,1.219295277149767e-05,2.0321587952496116e-07,1.2192407522351106e-05,0.010936702266243768,0.0001822783711040628,0.010935203955648285
burns,2,1.1526314576177413e-05,burn,0,2.0,0.0008636747975098872,1.439457995849812e-05,0.0006293232331049526,0.004237957741565356,7.063262902608926e-05,0.00308802025412064,8.221488428431861e-06,1.37024807140531e-07,5.990650292949484e-06,0.009519194553477448,0.00015865324255795747,0.0066921673610850245
burnt,5,2.8815786440443534e-05,burnt,0,5.0,0.0029664576455961673,4.944096075993612e-05,0.00086804878146637,0.01063463941943983,0.00017724399032399715,0.00311192233035363,9.31223352118016e-05,1.5520389201966934e-06,2.724958157683789e-05,0.03139176295001066,0.0005231960491668443,0.008828000778013111
burrow,1,5.763157288088707e-06,burrow,0,1.0,0.0007819055987539287,1.3031759979232145e-05,0.0007818554108072114,0.0046186308279332275,7.697718046555379e-05,0.004618334373222752,6.310673594928058e-06,1.0517789324880096e-07,6.31026853356178e-06,0.008070889382279603,0.00013451482303799338,0.008069381569449686
burst,14,8.068420203324189e-05,burst,0,11.0,0.011913500438113433,0.00019855834063522388,0.0017746078100511007,0.029157803594411273,0.00048596339324018787,0.004343279815312805,0.0013869108410188285,2.311518068364714e-05,0.0002065910706178898,0.11641505770897115,0.0019402509618161859,0.01621687026643234
bursting,5,2.8815786440443534e-05,burst,0,4.0,0.0032681643434487747,5.4469405724146245e-05,0.0011148157118607027,0.01276836053832311,0.00021280600897205182,0.004355463020505195,0.00010752381115584083,1.7920635192640137e-06,3.667784770859498e-05,0.03290036848097268,0.000548339474682878,0.010935203955648285
bury,1,5.763157288088707e-06,buri,0,1.0,0.0009606564045176584,1.6010940075294306e-05,0.0009606063953217468,0.005674492281456447,9.457487135760745e-05,0.005674196882607425,9.25150288594723e-06,1.5419171476578716e-07,9.251021277519777e-06,0.009630397343358544,0.00016050662238930905,0.009628894652824349
bushes,4,2.3052629152354826e-05,bush,0,3.0,0.003538972938128964,5.8982882302149397e-05,0.0017360966948848269,0.015295186568345645,0.00025491977613909406,0.007503285081063827,0.00012088328258864564,2.014721376477427e-06,5.930112239850322e-05,0.034157730138664466,0.0005692955023110744,0.015919897285477557
busied,1,5.763157288088707e-06,busi,0,1.0,0.0006575087818084931,1.0958479696808218e-05,0.000657458469464959,0.003883832439794601,6.473054066324335e-05,0.0038835352502857366,4.57059450985763e-06,7.617657516429383e-08,4.570244769553777e-06,0.006951381694532055,0.00011585636157553424,0.0069498702827681036
busily,1,5.763157288088707e-06,busili,0,1.0,0.0012547401478971505,2.091233579828584e-05,0.001254690432784982,0.007411612779546117,0.00012352687965910193,0.007411319117817593,1.5175792139690323e-05,2.5292986899483874e-07,1.5175190846896967e-05,0.012094768916993535,0.00020157948194989226,0.0120932745523875
business,17,9.7973673897508e-05,busi,0,10.0,0.012647732461307534,0.00021079554102179223,0.003337004623024598,0.03269391413163363,0.0005448985688605606,0.008626031815251723,0.001487844390639556,2.4797406510659264e-05,0.0003925560273427966,0.11763724408238645,0.001960620734706441,0.027454306545078758
busy,7,4.0342101016620945e-05,busi,0,6.0,0.005350563583145623,8.917605971909371e-05,0.0015267065008722658,0.017774187490332636,0.0002962364581722106,0.005071609217894757,0.00028491735904639514,4.7486226507732525e-06,8.129707787002113e-05,0.0532499716373599,0.0008874995272893317,0.014282891287780564
butter,1,5.763157288088707e-06,butter,0,1.0,0.00018901508233459835,3.150251372243306e-06,0.00018896430149736471,0.0011164914122704088,1.8608190204506813e-05,0.0011161914554205163,4.4209454621268567e-07,7.3682424368780945e-09,4.419757729861483e-07,0.002338937934223053,3.8982298903717546e-05,0.002337412572191033
butterfly,1,5.763157288088707e-06,butterfli,0,1.0,0.0007163781438771343,1.1939635731285572e-05,0.0007163278904029623,0.004231567320967331,7.052612201612219e-05,0.004231270479193348,5.362128566638601e-06,8.936880944397669e-08,5.361752416707543e-06,0.007485053267563473,0.00012475088779272456,0.00748354356283108
butts,1,5.763157288088707e-06,butt,0,1.0,0.0008680988832198028,1.4468314720330047e-05,0.00086804878146637,0.00512776512934931,8.546275215582184e-05,0.005127469183773135,7.664884397169004e-06,1.2774807328615006e-07,7.664442023430736e-06,0.008829506114257096,0.00014715843523761826,0.008828000778013111
buy,3,1.728947186426612e-05,buy,0,2.0,0.0024136840894613282,4.0228068157688805e-05,0.002224670119461233,0.011843683759347703,0.00019739472932246173,0.010916212887515606,5.2963776491640464e-05,8.827296081940078e-07,4.881621894482131e-05,0.02194312699117995,0.00036571878318633253,0.019604222141969805
buying,1,5.763157288088707e-06,buy,0,1.0,0.00018901508233459835,3.150251372243306e-06,0.00018896430149736471,0.0011164914122704088,1.8608190204506813e-05,0.0011161914554205163,4.4209454621268567e-07,7.3682424368780945e-09,4.419757729861483e-07,0.002338937934223053,3.8982298903717546e-05,0.002337412572191033
buzzing,1,5.763157288088707e-06,buzz,0,1.0,0.0006944905232694358,1.1574842054490596e-05,0.0006944402479076427,0.004102279540639467,6.837132567732445e-05,0.004101982569577703,5.061086811144935e-06,8.435144685241559e-08,5.06072043037807e-06,0.00728748145808957,0.00012145802430149283,0.007285971119530288
bye,2,1.1526314576177413e-05,bye,0,2.0,0.0016721521362297494,2.7869202270495824e-05,0.0010775755077900861,0.008205067591692452,0.00013675112652820754,0.005287545125233248,2.8418479804420815e-05,4.736413300736803e-07,1.831355959925858e-05,0.01699515204908137,0.0002832525341513562,0.010622734312080825
cabal,1,5.763157288088707e-06,cabal,0,1.0,0.0005311155550073882,8.851925916789804e-06,0.000531065116270627,0.0031372414770545376,5.228735795090896e-05,0.003136943540954711,3.069252437158524e-06,5.11542072859754e-08,3.0689609578104398e-06,0.0057788788300802635,9.63146471680044e-05,0.00577736372659548
cabalistic,1,5.763157288088707e-06,cabalist,0,1.0,0.00018901508233459835,3.150251372243306e-06,0.00018896430149736471,0.0011164914122704088,1.8608190204506813e-05,0.0011161914554205163,4.4209454621268567e-07,7.3682424368780945e-09,4.419757729861483e-07,0.002338937934223053,3.8982298903717546e-05,0.002337412572191033
cabin,1,5.763157288088707e-06,cabin,0,1.0,0.0008117325996105267,1.3528876660175446e-05,0.0008116824414908103,0.004794815658788276,7.991359431313793e-05,0.004794519380262629,6.765698508819255e-06,1.1276164181365425e-07,6.765280446620037e-06,0.008334885788824388,0.00013891476314707314,0.008333378834490427
cabinet,15,8.644735932133059e-05,cabinet,0,7.0,0.01272488672415069,0.0002120814454025115,0.004310298798437054,0.0394412403433995,0.000657354005723325,0.013359924889419292,0.00142590856548244,2.3765142758040666e-05,0.0004829977751248139,0.11205668045564554,0.0018676113409274258,0.03387031244711023
cachet,3,1.728947186426612e-05,cachet,0,2.0,0.002274661712618613,3.791102854364355e-05,0.0013888798013757322,0.011161516165839042,0.0001860252694306507,0.006815081235801208,5.042154539217969e-05,8.403590898696615e-07,3.078676075693444e-05,0.022166612781350202,0.0003694435463558367,0.013183056153585263
cactus,1,5.763157288088707e-06,cactu,0,1.0,0.0008680988832198028,1.4468314720330047e-05,0.00086804878146637,0.00512776512934931,8.546275215582184e-05,0.005127469183773135,7.664884397169004e-06,1.2774807328615006e-07,7.664442023430736e-06,0.008829506114257096,0.00014715843523761826,0.008828000778013111
cadences,1,5.763157288088707e-06,cadenc,0,1.0,0.0006944905232694358,1.1574842054490596e-05,0.0006944402479076427,0.004102279540639467,6.837132567732445e-05,0.004101982569577703,5.061086811144935e-06,8.435144685241559e-08,5.06072043037807e-06,0.00728748145808957,0.00012145802430149283,0.007285971119530288
cage,4,2.3052629152354826e-05,cage,0,2.0,0.004289650463073076,7.149417438455128e-05,0.002309417039012449,0.02104884551570101,0.00035081409192835015,0.011332056750068258,0.00016305076963205056,2.717512827200843e-06,8.778156375533491e-05,0.03801026937641025,0.0006335044896068375,0.020226464630032633
cain,1,5.763157288088707e-06,cain,0,1.0,0.0007452018212768041,1.2420030354613401e-05,0.0007451515966263091,0.004401825629930291,7.336376049883819e-05,0.004401528958414618,5.7706692032137935e-06,9.617782005356323e-08,5.77028027522734e-06,0.0077437669077707345,0.00012906278179617892,0.007742258036253701
cake,1,5.763157288088707e-06,cake,0,1.0,0.0006944905232694358,1.1574842054490596e-05,0.0006944402479076427,0.004102279540639467,6.837132567732445e-05,0.004101982569577703,5.061086811144935e-06,8.435144685241559e-08,5.06072043037807e-06,0.00728748145808957,0.00012145802430149283,0.007285971119530288
calamity,1,5.763157288088707e-06,calam,0,1.0,0.0007179208329484016,1.1965347215806692e-05,0.0007178705810169183,0.004240679816534345,7.067799694223909e-05,0.004240382983872858,5.3836465627830546e-06,8.972744271305091e-08,5.3832697264721635e-06,0.007498941827155463,0.0001249823637859244,0.007497432167059875
calcareous,1,5.763157288088707e-06,calcar,0,1.0,0.0010834626838191108,1.805771139698518e-05,0.0010834127974294783,0.00639989553774387,0.0001066649256290645,0.006399600864298103,1.1564158330023833e-05,1.927359721670639e-07,1.1563625875960727e-05,0.010673333288472097,0.00017788888814120163,0.010671834088598248
calcined,1,5.763157288088707e-06,calcin,0,1.0,0.0008680988832198028,1.4468314720330047e-05,0.00086804878146637,0.00512776512934931,8.546275215582184e-05,0.005127469183773135,7.664884397169004e-06,1.2774807328615006e-07,7.664442023430736e-06,0.008829506114257096,0.00014715843523761826,0.008828000778013111
calculate,1,5.763157288088707e-06,calcul,0,1.0,0.0010604849518570773,1.7674749197617956e-05,0.0010604350424897127,0.0062641685889089195,0.00010440280981514866,0.006263873779736204,1.111366413050516e-05,1.8522773550841934e-07,1.111314109060263e-05,0.010479794278120942,0.00017466323796868236,0.010478294426725354
calculated,5,2.8815786440443534e-05,calcul,0,5.0,0.004770769883319,7.951283138865e-05,0.002309417039012449,0.017103031131268463,0.0002850505188544744,0.008279173483386117,0.00022008487763551496,3.6680812939252495e-06,0.00010653789196950931,0.046131941598156284,0.0007688656933026048,0.020226464630032633
calculating,1,5.763157288088707e-06,calcul,0,1.0,0.00018901508233459835,3.150251372243306e-06,0.00018896430149736471,0.0011164914122704088,1.8608190204506813e-05,0.0011161914554205163,4.4209454621268567e-07,7.3682424368780945e-09,4.419757729861483e-07,0.002338937934223053,3.8982298903717546e-05,0.002337412572191033
calculation,7,4.0342101016620945e-05,calcul,0,6.0,0.005477248450423073,9.128747417371788e-05,0.0014357404441639736,0.018195025510138674,0.0003032504251689779,0.004769426518434364,0.0003010534144111387,5.017556906852312e-06,7.891454383274187e-05,0.05496435247298025,0.0009160725412163376,0.013559117428198143
calculations,3,1.728947186426612e-05,calcul,0,3.0,0.002673248251546569,4.4554137525776155e-05,0.0011350618481302342,0.011553586722967633,0.00019255977871612722,0.004905655690868832,7.22231421000534e-05,1.2037190350008902e-06,3.066596344070631e-05,0.027016997788465683,0.00045028329647442807,0.01110432524093608
caliber,1,5.763157288088707e-06,calib,0,1.0,0.0007179208329484016,1.1965347215806692e-05,0.0007178705810169183,0.004240679816534345,7.067799694223909e-05,0.004240382983872858,5.3836465627830546e-06,8.972744271305091e-08,5.3832697264721635e-06,0.007498941827155463,0.0001249823637859244,0.007497432167059875
call,40,0.00023052629152354827,call,0,25.0,0.027183207394282566,0.0004530534565713761,0.004268898297581074,0.034333326199894466,0.0005722221033315745,0.005391765424850204,0.007092739998150031,0.00011821233330250052,0.0011138562592748443,0.26092358768678076,0.004348726461446346,0.033604427989112264
